"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "Size" "Distance" "Weight" "SizeWeight"
"VA" "VA0029" "VA0029" "FLUVANNA COUNTY PUBLIC LIBRARY" 41 25989 "214 COMMONS BLVD.
PALMYRA, VA 22963
(37.872714, -78.307029)" "214 COMMONS BLVD.
PALMYRA, VA 22963
" 37.872714 -78.307029 25989 1 0 0 1 1 7 8 269832 59739 5891 20042 355504 153897 40163 194060 32371 3284 36007 71662 89782 355504 0 0 0 0 0 0 59328 4553 3636 386 8507 6 2 5 7 107 2808 123865 2168 12301 229180 66184 4831 31 28 206 156 28 6770 5936 344 15 13352 3102 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "214 COMMONS BLVD." "PALMYRA" 22963 4345891400 "FLUVANNA" 26092 "CO" "SO" "Y" "N" 931189 3 3539.01 934728.01 97.1586966106008 0.000105934309428195 99.0197662425406
"VA" "VA0035" "VA0035" "HANDLEY REGIONAL LIBRARY" 13 119534 "100 W. PICCADILLY ST.
WINCHESTER, VA 22601
(39.186779, -78.166674)" "100 W. PICCADILLY ST.
WINCHESTER, VA 22601
" 39.186779 -78.166674 119534 1 2 0 8 8 30.12 38.1199999999999 1416963 353627 21274 316510 2108374 1134308 289241 1423549 191505 29236 69332 290073 529150 2242772 0 0 0 0 0 0 267679 9157 19862 4285 22883 15015 10 5 15 321 6500 311421 78541 66169 772860 313684 41276 1 126 630 455 65 27593 23036 1057 46 42295 -1 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "P.O. BOX 58" "WINCHESTER" 22604 5406629041 "WINCHESTER" 27543 "MJ" "MO" "Y" "N" 4041755 2.25 13786.545 4055541.545 66.2826455654519 0.000227614713042786 923.10092499827
"VA" "VA0036" "VA0036" "HENRICO COUNTY PUBLIC LIBRARY" 21 310742 "1700 NORTH PARHAM ROAD
HENRICO, VA 23229
(37.607851, -77.56463)" "1700 NORTH PARHAM ROAD
HENRICO, VA 23229
" 37.607851 -77.56463 310742 0 10 1 57 57 104 161 14388917 193684 157937 0 14740538 7587942 2673446 10261388 913728 534890 180020 1628638 2266372 14156398 0 0 0 0 0 0 594516 44446 30222 4604 34176 0 31 5 36 884 33020 2032388 816894 245185 4674764 1192495 335998 1165 366 2465 1857 219 56644 46605 3465 433 464190 947852 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "1700 NORTH PARHAM ROAD" "HENRICO" 23229 8042909000 "HENRICO" 321924 "CO" "MA" "Y" "N" 8596859 2.25 45125.085 8641984.085 90.65776464294 0.000121671815174242 1051.48589032886
"VA" "VA0037" "VA0037" "HERITAGE PUBLIC LIBRARY" 42 26117 "6215-D CHESAPEAKE CIRCLE
NEW KENT, VA 23124
(37.489758, -77.02669)" "6215-D CHESAPEAKE CIRCLE
NEW KENT, VA 23124
" 37.489758 -77.02669 26117 1 1 0 1 1 10 11 278181 74837 2004 24085 379107 208641 14210 222851 15283 10179 7448 32910 116715 372476 0 0 0 0 0 0 34600 1092 1559 4190 1841 0 4 5 9 68 3068 27730 8319 11534 46364 17598 83 0 0 293 252 20 3795 3141 185 18 4605 -1 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "P.O. BOX 8" "PROVIDENCE FORGE" 23140 8049662480 "NEW KENT" 20021 "MJ" "MO" "Y" "N" 495694 3 4000.53 499694.53 93.7580229692185 0.000113758306450977 56.8444034756168
"VA" "VA0040" "VA0040" "JEFFERSON-MADISON REGIONAL LIBRARY" 42 212841 "201 EAST MARKET STREET
CHARLOTTESVILLE, VA 22902
(38.031183, -78.480006)" "201 EAST MARKET STREET
CHARLOTTESVILLE, VA 22902
" 38.031183 -78.480006 212841 1 7 1 29.81 29.81 63.93 93.74 5717505 735456 56604 260623 6770188 3031344 1332193 4363537 391414 111259 129789 632462 1713074 6709073 0 0 0 0 0 0 457376 7069 22560 3876 9431 0 16 5 21 826 21892 1048284 100962 105242 1640658 780459 56147 15 1003 2166 1336 226 60063 28549 2863 190 126435 -1 2015 2013-07-01 2014-06-30 2 5 0 0 0 "NO" "201 EAST MARKET ST." "CHARLOTTESVILLE" 22902 4349797151 "CHARLOTTESVILLE" 45593 "MJ" "MA" "Y" "N" 6381059 2.25 28427.7675 6409486.7675 97.3400859965723 0.000105539868523108 676.456390742551
"VA" "VA0041" "VA0041" "LANCASTER COMMUNITY LIBRARY" 43 11463 "235 SCHOOL STREET
KILMARNOCK, VA 22482
(37.714065, -76.382797)" "235 SCHOOL STREET
KILMARNOCK, VA 22482
" 37.714065 -76.382797 11463 1 0 1 1.5 1.5 5.15 6.65 102995 106447 3627 393424 606493 268366 34013 302379 34021 19977 24111 78109 186094 566582 0 0 0 218497 218497 211022 35156 3678 2226 3678 1532 0 5 5 10 45 2860 81263 5000 13085 95214 13887 6695 0 237 770 763 7 13942 10758 200 13 38817 21790 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "P.O. BOX 850" "KILMARNOCK" 22482 8044351729 "LANCASTER" 11044 "CO" "MO" "Y" "N" 507052 4.5 2545.005 509597.005 85.4269379579778 0.000137028315962022 69.8292194144403
"VA" "VA0042" "VA0042" "LEWIS EGERTON SMOOT MEMORIAL LIBRARY" 32 23333 "9533 KINGS HIGHWAY
KING GEORGE, VA 22485
(38.265839, -77.178672)" "9533 KINGS HIGHWAY
KING GEORGE, VA 22485
" 38.265839 -77.178672 23333 1 0 0 2 7 3 10 360090 92279 1412 45060 498841 229861 72290 302151 66664 11718 8769 87151 108127 497429 440218 0 0 0 440218 858375 69846 4690 3059 392 2866 0 6 5 11 71 3172 104355 13877 9119 108529 59436 3555 0 35 303 222 37 7686 4917 291 41 14813 0 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "9533 KINGS HIGHWAY" "KING GEORGE" 22485 5407752147 "KING GEORGE" 25371 "CO" "SO" "Y" "N" 987791 4.5 4649.955 992440.955 41.0443947484902 0.000593597807733951 589.110775193389
"VA" "VA0044" "VA0044" "LOUDOUN COUNTY PUBLIC LIBRARY" 21 324337 "102 NORTH STREET, NW SUITE A
LEESBURG, VA 20176
(39.117832, -77.565646)" "102 NORTH STREET, NW SUITE A
LEESBURG, VA 20176
" 39.117832 -77.565646 324337 0 8 1 63 63 163 226 12959584 197549 0 475839 13632972 7890782 2598124 10488906 959366 578507 306211 1844084 1483780 13816770 0 0 0 0 0 0 509651 67207 49539 4439 73383 0 51 5 56 1028 27404 1745846 315718 212135 5689684 2864671 298186 4157 2283 6731 4078 1000 226657 155287 16543 229 338040 171470 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "102 NORTH STREET, NW SUITE A" "LEESBURG" 20176 7037770368 "LOUDOUN" 363050 "CO" "MA" "Y" "N" 8247118 2.25 55792.7475 8302910.7475 35.1324641361458 0.000810182348239516 6726.87172663266
"VA" "VA0046" "VA0046" "MADISON COUNTY LIBRARY, INC." 42 13424 "402 N MAIN ST
MADISON, VA 22727
(38.383362, -78.254686)" "402 N MAIN ST
MADISON, VA 22727
" 38.383362 -78.254686 13424 1 0 0 0 2.5 0 2.5 103228 34186 1682 52442 191538 NA NA NA 17961 2768 3364 24093 NA 181204 0 0 0 0 0 0 34746 8138 1299 3667 1952 0 2 5 7 68 2340 30824 2732 6018 52823 16079 4269 0 9 67 64 0 1189 1039 0 13 6214 4423 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "PO BOX 243" "MADISON" 22727 5409484720 "MADISON" 13157 "CO" "SO" "Y" "N" 495430 4.5 2187.24 497617.24 74.2546882767544 0.000181364482700986 90.2500933156923
"VA" "VA0047" "VA0047" "MARY RILEY STYLES PUBLIC LIBRARY" 21 12567 "120 NORTH VIRGINIA AVENUE
FALLS CHURCH, VA 22046
(38.885935, -77.174939)" "120 NORTH VIRGINIA AVENUE
FALLS CHURCH, VA 22046
" 38.885935 -77.174939 12567 1 0 0 7.6 7.6 10.25 17.85 1823601 142230 0 38165 2003996 1107499 381871 1489370 170928 85887 24706 281521 233105 2003996 0 0 0 0 0 0 110602 4869 8390 627 7513 0 8 5 13 187 3328 316430 67749 28362 461394 169882 41915 17 73 736 515 49 23379 20775 1750 16 27172 -1 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "120 NORTH VIRGINIA AVENUE" "FALLS CHURCH" 22046 7032485030 "FALLS CHURCH" 13601 "CI" "SO" "Y" "Y" 1647716 4.5 4374.045 1652090.045 9.09307758007734 0.0120942295465885 19980.7562358638
"VA" "VA0050" "VA0050" "MIDDLESEX COUNTY PUBLIC LIBRARY" 42 11065 "150 GRACE STREET
URBANNA, VA 23175
(37.637466, -76.578841)" "150 GRACE STREET
URBANNA, VA 23175
" 37.637466 -76.578841 11065 1 1 0 1.4 2 2.6 4.6 144190 60132 11109 116737 332168 129472 10185 139657 24138 1050 0 25188 164727 329572 0 0 0 0 0 22000 56155 4313 2141 397 2770 0 0 5 5 60 4108 23898 2406 7356 42453 5228 1190 0 6 285 265 0 5288 4497 0 17 6022 -1 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "P.O. BOX 189" "URBANNA" 23175 8047585717 "MIDDLESEX" 10696 "NP" "MO" "Y" "N" 795403 4.5 2183.775 797586.775 86.8255152400959 0.000132649391361039 105.799400261364
"VA" "VA0056" "VA0056" "ORANGE COUNTY PUBLIC LIBRARY" 32 33715 "146A MADISON ROAD
ORANGE, VA 22960
(38.247425, -78.112097)" "146A MADISON ROAD
ORANGE, VA 22960
" 38.247425 -78.112097 33715 1 2 0 5 5 10 15 1262757 147691 20677 19523 1450648 672223 141076 813299 99029 11572 33611 144212 469130 1426641 90333 0 0 0 90333 33075 130214 8138 5167 3667 13253 0 4 5 9 103 7072 183654 5653 14241 327296 91400 11867 0 20 261 246 15 4368 4295 73 25 25431 -1 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "146A MADISON RD." "ORANGE" 22960 5406723811 "ORANGE" 35026 "CO" "MO" "Y" "N" 1934706 3 5284.35 1939990.35 72.3582255166466 0.00019099596143159 370.530322066257
"VA" "VA0057" "VA0057" "PAMUNKEY REGIONAL LIBRARY" 42 145664 "7527 LIBRARY DRIVE
HANOVER, VA 23069
(37.765931, -77.36496)" "7527 LIBRARY DRIVE
HANOVER, VA 23069
" 37.765931 -77.36496 145664 0 10 0 9 9 79.75 88.75 3917379 417979 35630 146125 4517113 2028520 496330 2524850 455869 109809 51549 617227 1133127 4275204 71494 0 0 0 71494 71494 302635 4750 16457 700 12240 0 7 5 12 769 29900 564778 375526 80642 722677 264221 39492 16 1006 2226 1464 76 43230 35710 3505 156 142545 144594 2015 2013-07-01 2014-06-30 2 5 0 0 0 "NO" "P.O. BOX 119" "HANOVER" 23069 8043656211 "HANOVER" 101918 "MJ" "MO" "Y" "N" 4324333 2.25 23144.82 4347477.82 77.0380718004923 0.000168495843311116 732.531941557274
"VA" "VA0064" "VA0064" "PRINCE WILLIAM PUBLIC LIBRARY SYSTEM" 21 468131 "13083 CHINN PARK DRIVE
PRINCE WILLIAM, VA 22192
(38.671343, -77.334165)" "13083 CHINN PARK DRIVE
PRINCE WILLIAM, VA 22192
" 38.671343 -77.334165 468131 0 10 0 46.96 46.96 116.9 163.86 14220246 543915 0 567434 15331595 8424818 2239747 10664565 916646 391712 208505 1516863 3150167 15331595 0 0 0 0 0 0 624085 10922 56985 2710 18154 0 37 5 42 1489 26416 1487822 490982 324826 3635250 1159141 -1 749 1243 2617 1698 147 104229 82101 5088 145 291666 -1 2015 2013-07-01 2014-06-30 2 5 0 0 0 "NO" "13083 CHINN PARK DRIVE" "PRINCE WILLIAM" 22192 7037926100 "PRINCE WILLIAM" 446094 "MJ" "MO" "Y" "N" 9115794 2.25 56177.8425 9171971.8425 21.0221592606532 0.00226279575938646 20754.298990421
"VA" "VA0067" "VA0067" "RAPPAHANNOCK COUNTY LIBRARY" 42 7410 "4 LIBRARY ROAD
WASHINGTON, VA 22747
(38.714152, -78.147239)" "4 LIBRARY ROAD
WASHINGTON, VA 22747
" 38.714152 -78.147239 7410 1 0 0 1 1 2 3 126656 34660 2423 43159 206898 108679 31535 140214 32160 4500 7423 44083 22601 206898 0 0 0 0 0 0 26596 8138 1478 3667 1308 0 0 5 5 33 2496 12998 1100 2332 31497 12497 1217 0 50 58 46 0 1005 457 0 5 6200 5000 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "P.O. BOX 55" "WASHINGTON" 22747 5406753780 "RAPPAHANNOCK" 7361 "CO" "SO" "Y" "N" 382620 7 2006.1 384626.1 61.7532652963811 0.000262228654736403 100.859984779509
"VA" "VA0068" "VA0068" "RICHMOND PUBLIC LIBRARY" 12 206238 "101 EAST FRANKLIN STREET
RICHMOND, VA 23219
(37.543066, -77.442173)" "101 EAST FRANKLIN STREET
RICHMOND, VA 23219
" 37.543066 -77.442173 206238 1 8 0 16 16 66.5 82.5 5497219 175116 77158 464971 6214464 2908144 1091172 3999316 332204 68269 125056 525529 1234739 5759584 1581541 0 0 0 1581541 1581541 497744 3254 13195 751 18305 0 12 5 17 626 22360 1034533 81120 110564 816491 267314 31859 95 195 4088 2322 152 69022 46508 2447 270 282431 -1 2015 2013-07-01 2014-06-30 2 5 0 0 0 "NO" "101 EAST FRANKLIN STREET" "RICHMOND, VIRGINIA" 23219 8046464256 "RICHMOND" 217853 "CI" "MA" "Y" "N" 6900460 2.25 26296.065 6926756.065 93.0210320552121 0.000115568025335198 800.511520410655
"VA" "VA0075" "VA0075" "SAMUELS PUBLIC LIBRARY" 31 37688 "330 EAST CRISER ROAD
FRONT ROYAL, VA 22630
(38.906062, -78.188431)" "330 EAST CRISER ROAD
FRONT ROYAL, VA 22630
" 38.906062 -78.188431 37688 1 0 0 3 3 13.4 16.3999999999999 835000 147641 5117 182392 1170150 537671 151272 688943 81898 27069 13607 122574 346906 1158423 0 0 0 0 0 0 86392 53212 3175 3021 4209 1881 14 5 19 164 2808 170184 16398 23454 336097 132235 10955 0 51 566 374 39 18299 14090 962 55 39252 -1 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "330 EAST CRISER ROAD" "FRONT ROYAL" 22630 5406353153 "WARREN" 38987 "NP" "SO" "Y" "N" 1223695 3 5851.91999999999 1229546.92 63.3613291717024 0.000249087217748112 306.26442139356
"VA" "VA0076" "VA0076" "SHENANDOAH COUNTY LIBRARY" 42 42114 "514 STONEY CREEK BLVD.
EDINBURG, VA 22824
(38.826995, -78.570548)" "514 STONEY CREEK BLVD.
EDINBURG, VA 22824
" 38.826995 -78.570548 42114 1 5 0 4 4 5.48 9.48 691226 150055 34030 106909 982220 400578 116547 517125 91929 29410 28055 149394 305490 972009 60000 0 0 0 60000 60000 140207 56640 8599 9182 9948 0 14 5 19 95 10764 152596 21004 17341 232757 61966 12029 0 8 432 200 8 9906 5356 68 59 48011 -1 2015 2013-07-01 2014-06-30 2 5 0 0 0 "NO" "514 STONEY CREEK BLVD." "EDINBURG" 22824 5409848200 "SHENANDOAH" 43021 "CO" "MO" "Y" "N" 2067692 3 5212.26 2072904.26 83.8542275059053 0.00014221652909888 294.801249011483
"VA" "VA0090" "VA0090" "NORTHUMBERLAND PUBLIC LIBRARY" 42 12449 "7204 NORTHUMBERLAND HIGHWAY
HEATHSVILLE, VA 22473
(37.91588, -76.469608)" "7204 NORTHUMBERLAND HIGHWAY
HEATHSVILLE, VA 22473
" 37.91588 -76.469608 12449 1 0 0 3 3 2 5 110000 47445 3464 91098 252007 134589 27133 161722 16287 1711 5921 23919 64060 249701 0 0 0 0 0 0 27594 5090 1502 5293 900 0 0 5 5 59 2860 20658 650 4007 31748 3084 1576 0 116 111 69 6 3940 3081 114 12 12619 9862 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "7204 NORTHUMBERLAND HIGHWAY" "HEATHSVILLE" 22473 8045805051 "NORTHUMBERLAND" 12251 "NP" "SO" "Y" "N" 391255 4.5 2430.615 393685.615 70.7434920757321 0.000199814505358256 78.6640964278856
"VA" "VA0092" "VA0092" "RICHMOND COUNTY PUBLIC LIBRARY" 42 9237 "52 CAMPUS DRIVE
WARSAW, VA 22572
(37.957745, -76.76191)" "52 CAMPUS DRIVE
WARSAW, VA 22572
" 37.957745 -76.76191 9237 1 0 0 1 1 6 7 85160 23075 0 11096 119331 20000 0 20000 19517 850 6058 26425 71310 117735 0 0 0 0 0 0 25547 0 740 0 3122 0 1 5 6 86 3016 46750 6800 7063 19067 5198 0 188 525 215 153 2 4482 3057 32 8 4339 -1 2015 2013-07-01 2014-06-30 2 5 0 0 0 "NO" "52 CAMPUS DRIVE" "WARSAW" 22572 8043336710 "RICHMOND" 8902 "CO" "SO" "Y" "N" 383795 7 2989.77 386784.77 62.8914474081642 0.000252823139659768 97.7881399239813
"WV" "WV0050" "49" "HAMPSHIRE COUNTY PUBLIC LIBRARY" 42 18814 "153 WEST MAIN STREET
ROMNEY, WV 26757
(39.342462, -78.758201)" "153 WEST MAIN STREET
ROMNEY, WV 26757
" 39.342462 -78.758201 18814 1 0 0 1 1.8 3.25 5.05 166229 91050 0 17655 274934 84340 12713 97053 51860 0 0 51860 100529 249442 0 0 0 0 0 0 41986 2098 2113 6839 2293 0 5 15 20 167 2392 61609 1352 10800 91396 14997 505 213 421 72 61 4 638 551 12 18 9590 1587 2015 2013-07-01 2014-06-30 1 5 0 0 0 "ME" "153 W. MAIN ST." "ROMNEY" 26757 3048223185 "HAMPSHIRE" 23483 "CO" "SO" "Y" "N" 606077 4.5 3297.39 609374.39 99.7345710859615 0.000100532978908279 61.2622226971156
"WV" "WV0052" "51" "CAPON BRIDGE PUBLIC LIBRARY" 42 5150 "2987 NORTHWESTERN PIKE
CAPON BRIDGE, WV 26711
(39.263834, -78.491563)" "2987 NORTHWESTERN PIKE
CAPON BRIDGE, WV 26711
" 39.263834 -78.491563 5150 1 0 0 0 1.75 0.1 1.85 44680 26236 0 4510 75426 NA NA NA 5736 200 0 5936 NA 77190 0 0 0 0 0 743 15249 2098 456 6839 839 0 5 15 20 0 1924 22021 3326 1922 15691 5946 160 95 137 57 40 5 769 617 45 13 3832 436 2015 2013-07-01 2014-06-30 1 5 0 0 0 "ME" "2987 NORTHWESTERN PIKE" "CAPON BRIDGE" 26711 3048563777 "HAMPSHIRE" 23483 "CI" "SO" "Y" "N" 215657 7 1359 217016 84.4647260800573 0.000140168118587698 30.418724423428
"WV" "WV0053" "52" "MARTINSBURG-BERKELEY CO. PUBLIC LIBRARY" 22 104169 "101 WEST KING STREET
MARTINSBURG, WV 25401
(39.456211, -77.963935)" "101 WEST KING STREET
MARTINSBURG, WV 25401
" 39.456211 -77.963935 104169 1 3 0 7.2 29.9 3.5 33.4 1563040 605799 68342 63518 2300699 950138 328802 1278940 189078 110145 49840 349063 494047 2122050 0 29362 68342 479231 576935 629179 194104 2098 5353 6839 4699 0 27 15 42 305 10348 150635 19240 51593 307512 121308 27712 9985 12791 1556 1407 38 28007 25006 702 56 51804 777 2015 2013-07-01 2014-06-30 1 5 0 0 0 "HQ" "101 WEST KING STREET" "MARTINSBURG" 25401 3042678933 "BERKELEY" 110497 "CI" "MO" "Y" "N" 2660513 2.25 12041.4075 2672554.4075 66.1883590431938 0.000228263657534246 610.047044015221
"WV" "WV0054" "53" "BOLIVAR-HARPERS FERRY PUBLIC LIBRARY" 41 17833 "151 POLK STREET
HARPERS FERRY, WV 25425
(39.324451, -77.756491)" "151 POLK STREET
HARPERS FERRY, WV 25425
" 39.324451 -77.756491 17833 1 0 0 1 3.6 0.5 4.1 88100 90844 0 9913 188857 107873 16201 124074 20579 0 11000 31579 30299 185952 0 0 0 0 0 0 35311 2098 1266 6839 1566 0 5 15 20 11 2600 24627 831 7292 57574 27482 2335 3905 3274 176 125 14 2097 1542 107 9 6078 723 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "151 POLK STREET" "HARPERS FERRY" 25425 3045352301 "JEFFERSON" 55713 "MJ" "SO" "Y" "N" 496407 4.5 3022.455 499429.455 51.8336841930306 0.000372199549602852 185.887418209398
"WV" "WV0055" "54" "SOUTH JEFFERSON PUBLIC LIBRARY" 41 17833 "49 CHURCH STREET
SUMMIT POINT, WV 25446
(39.24053, -77.954955)" "49 CHURCH STREET
SUMMIT POINT, WV 25446
" 39.24053 -77.954955 17833 1 0 0 0 0.93 1.98 2.91 81100 90845 0 5249 177194 81235 16226 97461 22993 0 7788 30781 43319 171561 0 0 0 0 0 0 19941 2098 1338 6839 1108 0 5 15 20 15 2444 16016 4108 3026 40082 26742 1121 2139 3042 182 116 1 2096 1314 3 9 3120 329 2015 2013-07-01 2014-06-30 1 5 0 0 0 "ME" "PO BOX 17" "SUMMIT POINT" 25446 3047256227 "JEFFERSON" 55713 "CO" "SO" "Y" "N" 291631 4.5 2843.955 294474.955 57.4560076854549 0.000302920809168961 89.2025916485935
"WV" "WV0057" "56" "SHEPHERDSTOWN PUBLIC LIBRARY" 31 17833 "100 EAST GERMAN STREET
SHEPHERDSTOWN, WV 25443
(39.430857, -77.805847)" "100 EAST GERMAN STREET
SHEPHERDSTOWN, WV 25443
" 39.430857 -77.805847 17833 1 0 0 1.55 2.95 0.5 3.45 91900 86302 0 24615 202817 139910 1385 141295 17204 297 4050 21551 27651 190497 0 0 0 0 0 447873 19393 2098 1154 6839 834 0 1 15 16 41 2346 32640 9537 5465 50772 31313 0 2362 3753 377 343 0 5490 4950 0 6 3825 1200 2015 2013-07-01 2014-06-30 1 5 0 0 0 "ME" "PO BOX 278" "SHEPHERDSTOWN" 25443 3048762783 "JEFFERSON" 55713 "CI" "SO" "Y" "N" 278756 4.5 2924.955 281680.955 58.6894026673468 0.000290322450758177 81.7783051875036
"WV" "WV0058" "57" "MORGAN COUNTY PUBLIC LIBRARY" 42 11693 "105 CONGRESS ST.
BERKELEY SPRINGS, WV 25411
(39.627595, -78.22689)" "105 CONGRESS ST.
BERKELEY SPRINGS, WV 25411
" 39.627595 -78.22689 11693 1 0 0 0 2.75 0 2.75 69300 59567 0 32988 161855 78065 9038 87103 17746 0 2845 20591 32732 140426 0 20000 0 10000 30000 42626 31035 2098 1753 6839 2134 0 5 15 20 16 2288 26052 3536 9413 33433 6327 6327 2816 1752 63 55 3 1701 1300 72 6 7292 437 2015 2013-07-01 2014-06-30 1 5 0 0 0 "ME" "105 CONGRESS ST." "BERKELEY SPRINGS" 25411 3042583350 "MORGAN" 17453 "CO" "SO" "Y" "N" 454464 4.5 1991.055 456455.055 84.5523607783376 0.000139877713329353 63.8478893310241
"WV" "WV0059" "58" "PAW PAW PUBLIC LIBRARY" 42 5848 "250 MOSER AVENUE
PAW PAW, WV 25434
(39.52752, -78.457868)" "250 MOSER AVENUE
PAW PAW, WV 25434
" 39.52752 -78.457868 5848 1 0 0 0 1 0 1 27343 29792 0 5112 62247 NA NA NA 8568 0 2320 10888 NA 54915 0 0 0 0 0 0 19879 2098 387 6839 720 0 6 15 21 10 2080 11592 364 1324 24740 1785 9105 1576 1478 68 62 2 935 833 57 8 3692 782 2015 2013-07-01 2014-06-30 1 5 0 0 0 "ME" "PO BOX 9" "PAW PAW" 25434 3049477013 "MORGAN" 17453 "CI" "SO" "Y" "N" 273308 7 1378.08 274686.08 90.6478922823328 0.000121698318900141 33.4288341612696
